id,Age,Sexe,Ethnie,Etat,Signes de maladie mentale,Niveau de menace,Fuite,Camera corporelle,Categorie arme,Mois,Year,Jour du mois,Blanc,Noir,Hispanique,Natif,Asiatique,Autre
5326,65,M,Blanc,FL,1,Attaque,Pas de fuite,1,Arme a feu,12,2019,24,0.53,0.15,0.26,0.0,0.03,0.02
5331,60,M,Noir,OK,0,Attaque,En voiture,0,Arme a feu,12,2019,24,0.65,0.07,0.11,0.08,0.02,0.07
5328,59,F,Blanc,FL,1,Attaque,Pas de fuite,0,Arme a feu,12,2019,25,0.53,0.15,0.26,0.0,0.03,0.02
5330,23,M,Noir,GA,0,Attaque,En voiture,0,Autre,12,2019,25,0.52,0.31,0.1,0.0,0.04,0.02
5314,35,M,Noir,TN,0,Autre,Autre,0,Autre,12,2019,26,0.74,0.17,0.05,0.0,0.02,0.02
5325,35,M,Hispanique,FL,1,Attaque,Pas de fuite,0,Arme a feu,12,2019,26,0.53,0.15,0.26,0.0,0.03,0.02
5322,16,M,Hispanique,ME,0,Autre,Autre,0,Autre,12,2019,27,0.93,0.01,0.02,0.0,0.01,0.02
5323,37,M,Blanc,MD,1,Attaque,Pas de fuite,0,Arme a feu,12,2019,27,0.5,0.29,0.1,0.0,0.06,0.03
5324,42,M,Blanc,UT,0,Indetermine,En voiture,0,Autre,12,2019,27,0.78,0.01,0.14,0.01,0.02,0.04
5320,43,M,Blanc,VA,0,Attaque,Pas de fuite,0,Autre,12,2019,27,0.62,0.19,0.1,0.0,0.07,0.04
5315,52,M,Blanc,TX,0,Autre,A pied,0,Arme a feu,12,2019,28,0.41,0.12,0.4,0.0,0.05,0.02
5316,31,M,Blanc,TN,0,Attaque,Pas de fuite,0,Autre,12,2019,28,0.74,0.17,0.05,0.0,0.02,0.02
5319,27,M,Hispanique,CA,0,Attaque,Pas de fuite,0,Autre,12,2019,28,0.37,0.05,0.39,0.0,0.15,0.03
5321,31,M,Blanc,OH,1,Attaque,Pas de fuite,1,Objets tranchants,12,2019,28,0.79,0.12,0.04,0.0,0.02,0.03
5400,34,M,Blanc,CA,0,Attaque,A pied,0,Objets tranchants,12,2019,28,0.37,0.05,0.39,0.0,0.15,0.03
5311,29,M,Blanc,SD,1,Attaque,Pas de fuite,0,Arme a feu,12,2019,29,0.82,0.02,0.04,0.09,0.01,0.03
5313,34,M,Blanc,AK,0,Autre,Pas de fuite,0,Autre,12,2019,29,0.6,0.03,0.07,0.16,0.06,0.08
5318,37,M,Hispanique,CA,0,Autre,Pas de fuite,0,Objets tranchants,12,2019,29,0.37,0.05,0.39,0.0,0.15,0.03
5312,18,M,Noir,TX,0,Attaque,Autre,0,Arme a feu,12,2019,30,0.41,0.12,0.4,0.0,0.05,0.02
5402,51,F,Blanc,KS,0,Attaque,En voiture,0,Autre,12,2019,30,0.76,0.05,0.12,0.01,0.03,0.03
5404,25,M,Blanc,MO,0,Attaque,En voiture,0,Autre,12,2019,30,0.8,0.11,0.04,0.0,0.02,0.03
5332,28,M,Blanc,AZ,0,Autre,Pas de fuite,0,Objets tranchants,12,2019,31,0.54,0.04,0.32,0.04,0.03,0.02
5333,37,M,Noir,MO,0,Attaque,En voiture,0,Autre,12,2019,31,0.8,0.11,0.04,0.0,0.02,0.03
5345,37,M,Noir,AR,0,Attaque,Autre,0,Arme a feu,12,2019,31,0.72,0.15,0.08,0.01,0.02,0.03
5358,23,M,Noir,WA,0,Attaque,Pas de fuite,0,Arme a feu,12,2019,31,0.68,0.04,0.13,0.01,0.09,0.060000000000000005
5359,57,M,Noir,NE,0,Attaque,Pas de fuite,1,Arme a feu,12,2019,31,0.79,0.04,0.11,0.01,0.02,0.03
5374,49,M,Blanc,WV,0,Attaque,A pied,0,Arme a feu,12,2019,31,0.92,0.04,0.01,0.0,0.01,0.02
5344,24,M,Blanc,VA,0,Autre,Pas de fuite,0,Arme a feu,1,2020,1,0.62,0.19,0.1,0.0,0.07,0.04
5403,20,M,Autre,CO,0,Attaque,Pas de fuite,1,Objets tranchants,1,2020,1,0.68,0.04,0.22,0.0,0.03,0.03
5342,25,M,Blanc,CA,1,Attaque,Pas de fuite,0,Autre,1,2020,1,0.37,0.05,0.39,0.0,0.15,0.03
5339,26,M,Blanc,MO,0,Attaque,En voiture,0,Arme a feu,1,2020,2,0.8,0.11,0.04,0.0,0.02,0.03
5349,26,M,Noir,NV,0,Attaque,En voiture,1,Autre,1,2020,2,0.49,0.09,0.29,0.01,0.08,0.05
5350,41,M,Blanc,CA,0,Attaque,En voiture,1,Arme a feu,1,2020,2,0.37,0.05,0.39,0.0,0.15,0.03
5405,31,M,Hispanique,IL,0,Attaque,A pied,0,Arme a feu,1,2020,2,0.61,0.14,0.17,0.0,0.06,0.02
5340,30,M,Hispanique,CT,0,Attaque,Pas de fuite,1,Objets tranchants,1,2020,2,0.66,0.1,0.17,0.0,0.05,0.02
5341,25,M,Noir,IL,0,Autre,Pas de fuite,0,Objets tranchants,1,2020,4,0.61,0.14,0.17,0.0,0.06,0.02
5334,57,M,Blanc,AL,0,Attaque,Pas de fuite,0,Arme a feu,1,2020,5,0.66,0.26,0.04,0.0,0.01,0.02
5335,17,M,Noir,FL,0,Attaque,En voiture,0,Arme a feu,1,2020,5,0.53,0.15,0.26,0.0,0.03,0.02
5336,27,M,Noir,DE,1,Autre,Pas de fuite,0,Objets tranchants,1,2020,5,0.62,0.21,0.09,0.0,0.04,0.03
5338,30,M,Hispanique,TX,0,Attaque,A pied,0,Arme a feu,1,2020,5,0.41,0.12,0.4,0.0,0.05,0.02
5352,18,M,Noir,NV,1,Autre,En voiture,0,Arme a feu,1,2020,5,0.49,0.09,0.29,0.01,0.08,0.05
5337,50,M,Blanc,OK,0,Autre,Pas de fuite,0,Objets tranchants,1,2020,5,0.65,0.07,0.11,0.08,0.02,0.07
5351,21,M,Blanc,NC,0,Attaque,En voiture,0,Arme a feu,1,2020,6,0.63,0.21,0.1,0.01,0.03,0.03
5353,28,M,Hispanique,AZ,0,Attaque,A pied,0,Arme a feu,1,2020,6,0.54,0.04,0.32,0.04,0.03,0.02
5354,28,M,Hispanique,NM,0,Autre,Pas de fuite,0,Arme a feu,1,2020,6,0.37,0.02,0.49,0.09,0.02,0.02
5356,33,M,Asiatique,HI,0,Autre,Pas de fuite,0,Autre,1,2020,6,0.21,0.02,0.1,0.0,0.38,0.30000000000000004
5357,59,M,Blanc,AK,0,Attaque,Pas de fuite,0,Arme a feu,1,2020,7,0.6,0.03,0.07,0.16,0.06,0.08
5361,34,M,Blanc,MO,0,Attaque,Pas de fuite,0,Arme a feu,1,2020,8,0.8,0.11,0.04,0.0,0.02,0.03
5362,37,M,Noir,NY,0,Attaque,A pied,1,Arme a feu,1,2020,9,0.55,0.14,0.19,0.0,0.09,0.03
5364,30,M,Blanc,ND,1,Attaque,Pas de fuite,0,Arme a feu,1,2020,9,0.84,0.03,0.04,0.05,0.02,0.02
5571,47,M,Noir,PA,1,Attaque,Pas de fuite,0,Arme a feu,1,2020,9,0.76,0.1,0.08,0.0,0.04,0.02
5360,34,M,Blanc,AL,1,Attaque,Pas de fuite,0,Autre,1,2020,9,0.66,0.26,0.04,0.0,0.01,0.02
5365,24,M,Hispanique,CA,0,Attaque,En voiture,0,Autre,1,2020,10,0.37,0.05,0.39,0.0,0.15,0.03
5363,25,M,Asiatique,WA,0,Autre,En voiture,0,Non Armé,1,2020,10,0.68,0.04,0.13,0.01,0.09,0.060000000000000005
5366,37,M,Blanc,CO,0,Autre,En voiture,0,Autre,1,2020,11,0.68,0.04,0.22,0.0,0.03,0.03
5501,47,M,Noir,GA,0,Attaque,Pas de fuite,0,Arme a feu,1,2020,11,0.52,0.31,0.1,0.0,0.04,0.02
5369,49,M,Noir,FL,0,Attaque,Autre,0,Objets tranchants,1,2020,11,0.53,0.15,0.26,0.0,0.03,0.02
5367,31,M,Hispanique,CA,1,Attaque,Autre,0,Autre,1,2020,12,0.37,0.05,0.39,0.0,0.15,0.03
5368,47,M,Blanc,MO,0,Attaque,En voiture,0,Arme a feu,1,2020,12,0.8,0.11,0.04,0.0,0.02,0.03
5370,52,M,Blanc,CO,0,Autre,Pas de fuite,0,Arme a feu,1,2020,12,0.68,0.04,0.22,0.0,0.03,0.03
5371,29,M,Noir,IN,0,Attaque,Pas de fuite,0,Arme a feu,1,2020,13,0.79,0.09,0.07,0.0,0.02,0.02
5372,45,M,Blanc,TX,0,Attaque,Pas de fuite,0,Autre,1,2020,13,0.41,0.12,0.4,0.0,0.05,0.02
5373,51,M,Hispanique,FL,0,Attaque,Pas de fuite,0,Objets tranchants,1,2020,14,0.53,0.15,0.26,0.0,0.03,0.02
5378,55,M,Noir,FL,0,Attaque,Pas de fuite,1,Objets tranchants,1,2020,15,0.53,0.15,0.26,0.0,0.03,0.02
5379,35,M,Blanc,MT,0,Autre,Pas de fuite,0,Arme a feu,1,2020,15,0.86,0.0,0.04,0.06,0.01,0.03
5382,50,M,Blanc,NC,0,Attaque,Pas de fuite,0,Arme a feu,1,2020,15,0.63,0.21,0.1,0.01,0.03,0.03
5503,31,M,Blanc,FL,0,Autre,Pas de fuite,0,Arme a feu,1,2020,15,0.53,0.15,0.26,0.0,0.03,0.02
5375,47,M,Noir,GA,0,Attaque,Pas de fuite,0,Autre,1,2020,15,0.52,0.31,0.1,0.0,0.04,0.02
5380,35,M,Blanc,WI,0,Attaque,Autre,0,Arme a feu,1,2020,16,0.81,0.06,0.07,0.01,0.03,0.02
5381,66,M,Blanc,NV,0,Autre,Pas de fuite,0,Arme a feu,1,2020,16,0.49,0.09,0.29,0.01,0.08,0.05
5377,19,M,Noir,CT,0,Autre,En voiture,1,Objets tranchants,1,2020,16,0.66,0.1,0.17,0.0,0.05,0.02
5376,19,M,Noir,GA,0,Indetermine,En voiture,0,Autre,1,2020,17,0.52,0.31,0.1,0.0,0.04,0.02
5406,43,M,Blanc,FL,0,Indetermine,Pas de fuite,0,Autre,1,2020,19,0.53,0.15,0.26,0.0,0.03,0.02
5386,57,M,Blanc,CT,0,Attaque,Pas de fuite,0,Arme a feu,1,2020,20,0.66,0.1,0.17,0.0,0.05,0.02
5389,31,M,Hispanique,CA,0,Autre,A pied,0,Arme a feu,1,2020,20,0.37,0.05,0.39,0.0,0.15,0.03
5391,41,M,Blanc,AZ,0,Autre,Pas de fuite,0,Objets tranchants,1,2020,20,0.54,0.04,0.32,0.04,0.03,0.02
5394,39,M,Blanc,IN,0,Autre,Pas de fuite,0,Arme a feu,1,2020,20,0.79,0.09,0.07,0.0,0.02,0.02
5383,24,M,Blanc,AR,0,Attaque,A pied,0,Arme a feu,1,2020,21,0.72,0.15,0.08,0.01,0.02,0.03
5407,20,M,Noir,FL,0,Autre,A pied,0,Arme a feu,1,2020,21,0.53,0.15,0.26,0.0,0.03,0.02
5408,32,M,Blanc,WI,0,Autre,Pas de fuite,0,Arme a feu,1,2020,21,0.81,0.06,0.07,0.01,0.03,0.02
5515,31,M,Hispanique,CA,0,Autre,A pied,0,Arme a feu,1,2020,21,0.37,0.05,0.39,0.0,0.15,0.03
5385,22,M,Noir,TX,1,Attaque,Pas de fuite,0,Objets tranchants,1,2020,21,0.41,0.12,0.4,0.0,0.05,0.02
5387,60,M,Asiatique,WA,0,Attaque,Pas de fuite,0,Objets tranchants,1,2020,21,0.68,0.04,0.13,0.01,0.09,0.060000000000000005
5432,40,M,Blanc,CO,0,Autre,Pas de fuite,0,Objets tranchants,1,2020,22,0.68,0.04,0.22,0.0,0.03,0.03
5508,37,M,Hispanique,AZ,0,Attaque,Autre,0,Arme a feu,1,2020,22,0.54,0.04,0.32,0.04,0.03,0.02
5570,34,M,Blanc,OK,0,Autre,En voiture,0,Autre,1,2020,22,0.65,0.07,0.11,0.08,0.02,0.07
5429,22,M,Noir,GA,0,Autre,A pied,0,Arme a feu,1,2020,23,0.52,0.31,0.1,0.0,0.04,0.02
5430,30,M,Blanc,TX,0,Autre,Autre,0,Objets tranchants,1,2020,23,0.41,0.12,0.4,0.0,0.05,0.02
5431,26,M,Blanc,AK,0,Attaque,En voiture,0,Arme a feu,1,2020,23,0.6,0.03,0.07,0.16,0.06,0.08
5433,29,M,Noir,FL,0,Attaque,En voiture,0,Arme a feu,1,2020,23,0.53,0.15,0.26,0.0,0.03,0.02
5506,32,M,Noir,GA,0,Attaque,En voiture,0,Autre,1,2020,23,0.52,0.31,0.1,0.0,0.04,0.02
5507,32,M,Noir,NJ,0,Attaque,En voiture,0,Autre,1,2020,23,0.55,0.13,0.21,0.0,0.1,0.02
5427,27,M,Blanc,TX,0,Attaque,Autre,0,Arme a feu,1,2020,24,0.41,0.12,0.4,0.0,0.05,0.02
5428,31,M,Hispanique,CA,0,Attaque,A pied,1,Arme a feu,1,2020,24,0.37,0.05,0.39,0.0,0.15,0.03
5436,35,F,Blanc,AL,1,Attaque,Pas de fuite,0,Arme a feu,1,2020,24,0.66,0.26,0.04,0.0,0.01,0.02
5425,19,M,Noir,CO,0,Autre,En voiture,0,Arme a feu,1,2020,25,0.68,0.04,0.22,0.0,0.03,0.03
5426,34,M,Noir,OH,0,Autre,A pied,0,Arme a feu,1,2020,25,0.79,0.12,0.04,0.0,0.02,0.03
5424,32,M,Blanc,AZ,0,Attaque,En voiture,0,Autre,1,2020,27,0.54,0.04,0.32,0.04,0.03,0.02
5434,43,M,Noir,MD,0,Attaque,Pas de fuite,0,Non Armé,1,2020,27,0.5,0.29,0.1,0.0,0.06,0.03
5435,22,M,Noir,SC,0,Attaque,Pas de fuite,0,Arme a feu,1,2020,27,0.64,0.26,0.06,0.0,0.02,0.02
5505,43,M,Blanc,MD,1,Attaque,Pas de fuite,0,Arme a feu,1,2020,27,0.5,0.29,0.1,0.0,0.06,0.03
5440,27,M,Blanc,AZ,1,Attaque,Pas de fuite,0,Objets tranchants,1,2020,28,0.54,0.04,0.32,0.04,0.03,0.02
5442,39,M,Hispanique,AZ,0,Attaque,Pas de fuite,0,Arme a feu,1,2020,28,0.54,0.04,0.32,0.04,0.03,0.02
5569,37,M,Blanc,KY,0,Attaque,Pas de fuite,0,Autre,1,2020,28,0.85,0.08,0.04,0.0,0.01,0.02
5441,20,M,Noir,NC,0,Indetermine,A pied,0,Autre,1,2020,29,0.63,0.21,0.1,0.01,0.03,0.03
5500,34,M,Blanc,NY,1,Attaque,Pas de fuite,0,Arme a feu,1,2020,29,0.55,0.14,0.19,0.0,0.09,0.03
5502,32,M,Blanc,AK,0,Attaque,A pied,0,Arme a feu,1,2020,29,0.6,0.03,0.07,0.16,0.06,0.08
5456,15,M,Noir,OH,0,Attaque,Pas de fuite,0,Arme a feu,1,2020,30,0.79,0.12,0.04,0.0,0.02,0.03
5457,52,M,Noir,NC,0,Attaque,A pied,1,Autre,1,2020,30,0.63,0.21,0.1,0.01,0.03,0.03
5493,53,M,Noir,MS,0,Autre,Pas de fuite,0,Autre,2,2020,1,0.57,0.38,0.03,0.0,0.01,0.01
5497,24,M,Blanc,FL,0,Attaque,Pas de fuite,0,Arme a feu,2,2020,1,0.53,0.15,0.26,0.0,0.03,0.02
5566,41,M,Noir,FL,0,Attaque,Pas de fuite,0,Arme a feu,2,2020,1,0.53,0.15,0.26,0.0,0.03,0.02
5495,17,M,Noir,WI,0,Attaque,A pied,0,Arme a feu,2,2020,2,0.81,0.06,0.07,0.01,0.03,0.02
5496,44,M,Blanc,ME,0,Attaque,A pied,0,Autre,2,2020,2,0.93,0.01,0.02,0.0,0.01,0.02
5494,56,M,Noir,UT,0,Autre,Pas de fuite,0,Arme a feu,2,2020,3,0.78,0.01,0.14,0.01,0.02,0.04
5513,23,M,Noir,TX,0,Autre,Pas de fuite,0,Objets tranchants,2,2020,4,0.41,0.12,0.4,0.0,0.05,0.02
5516,32,M,Blanc,OK,0,Attaque,A pied,0,Arme a feu,2,2020,4,0.65,0.07,0.11,0.08,0.02,0.07
5563,26,M,Noir,CA,0,Attaque,Pas de fuite,0,Objets tranchants,2,2020,4,0.37,0.05,0.39,0.0,0.15,0.03
5564,41,M,Blanc,CA,1,Autre,En voiture,0,Objets tranchants,2,2020,4,0.37,0.05,0.39,0.0,0.15,0.03
5523,56,M,Blanc,NV,0,Autre,Pas de fuite,0,Objets tranchants,2,2020,5,0.49,0.09,0.29,0.01,0.08,0.05
5565,33,M,Hispanique,KS,0,Attaque,En voiture,0,Autre,2,2020,5,0.76,0.05,0.12,0.01,0.03,0.03
5512,37,M,Blanc,FL,0,Attaque,En voiture,0,Arme a feu,2,2020,6,0.53,0.15,0.26,0.0,0.03,0.02
5514,41,M,Blanc,MA,1,Attaque,En voiture,0,Arme a feu,2,2020,7,0.71,0.07,0.12,0.0,0.07,0.03
5524,38,M,Blanc,OK,1,Autre,Pas de fuite,0,Objets tranchants,2,2020,7,0.65,0.07,0.11,0.08,0.02,0.07
5518,67,M,Blanc,AL,0,Attaque,Pas de fuite,0,Arme a feu,2,2020,8,0.66,0.26,0.04,0.0,0.01,0.02
5517,45,M,Blanc,WA,0,Attaque,A pied,0,Arme a feu,2,2020,9,0.68,0.04,0.13,0.01,0.09,0.060000000000000005
5520,48,M,Blanc,MI,0,Attaque,Pas de fuite,0,Objets tranchants,2,2020,9,0.75,0.14,0.05,0.0,0.03,0.03
5521,31,M,Noir,IL,0,Attaque,A pied,0,Arme a feu,2,2020,9,0.61,0.14,0.17,0.0,0.06,0.02
5561,47,M,Blanc,GA,0,Attaque,Pas de fuite,0,Arme a feu,2,2020,9,0.52,0.31,0.1,0.0,0.04,0.02
5527,40,M,Noir,AR,0,Attaque,Pas de fuite,0,Arme a feu,2,2020,10,0.72,0.15,0.08,0.01,0.02,0.03
5529,40,M,Blanc,LA,0,Autre,Pas de fuite,0,Arme a feu,2,2020,10,0.59,0.32,0.05,0.01,0.02,0.02
5530,34,M,Blanc,AL,0,Attaque,Autre,1,Arme a feu,2,2020,10,0.66,0.26,0.04,0.0,0.01,0.02
5525,51,M,Natif,VA,0,Attaque,Pas de fuite,0,Arme a feu,2,2020,12,0.62,0.19,0.1,0.0,0.07,0.04
5526,33,M,Blanc,MD,0,Attaque,Pas de fuite,0,Arme a feu,2,2020,12,0.5,0.29,0.1,0.0,0.06,0.03
5528,25,M,Natif,ND,0,Attaque,Pas de fuite,0,Objets tranchants,2,2020,13,0.84,0.03,0.04,0.05,0.02,0.02
5546,41,M,Blanc,UT,0,Autre,A pied,0,Arme a feu,2,2020,13,0.78,0.01,0.14,0.01,0.02,0.04
5549,19,M,Hispanique,TX,0,Attaque,Pas de fuite,0,Arme a feu,2,2020,13,0.41,0.12,0.4,0.0,0.05,0.02
5535,21,M,Hispanique,OR,0,Autre,Pas de fuite,1,Arme a feu,2,2020,14,0.75,0.02,0.13,0.01,0.05,0.04
5537,58,M,Blanc,NC,0,Autre,En voiture,0,Arme a feu,2,2020,14,0.63,0.21,0.1,0.01,0.03,0.03
5539,63,M,Blanc,CO,1,Autre,En voiture,0,Arme a feu,2,2020,14,0.68,0.04,0.22,0.0,0.03,0.03
5547,37,M,Hispanique,CA,0,Autre,Pas de fuite,0,Objets tranchants,2,2020,14,0.37,0.05,0.39,0.0,0.15,0.03
5548,58,M,Blanc,NC,0,Attaque,En voiture,0,Arme a feu,2,2020,14,0.63,0.21,0.1,0.01,0.03,0.03
5536,16,M,Asiatique,AK,0,Attaque,Pas de fuite,0,Arme a feu,2,2020,15,0.6,0.03,0.07,0.16,0.06,0.08
5532,31,M,Blanc,MA,0,Attaque,En voiture,0,Autre,2,2020,16,0.71,0.07,0.12,0.0,0.07,0.03
5533,33,M,Asiatique,CA,0,Attaque,A pied,0,Arme a feu,2,2020,16,0.37,0.05,0.39,0.0,0.15,0.03
5545,40,M,Hispanique,FL,0,Attaque,En voiture,0,Arme a feu,2,2020,16,0.53,0.15,0.26,0.0,0.03,0.02
5575,34,M,Blanc,IN,0,Attaque,En voiture,0,Arme a feu,2,2020,16,0.79,0.09,0.07,0.0,0.02,0.02
5534,29,M,Blanc,TN,0,Attaque,Pas de fuite,0,Arme a feu,2,2020,17,0.74,0.17,0.05,0.0,0.02,0.02
5560,27,M,Natif,AZ,0,Attaque,Pas de fuite,0,Arme a feu,2,2020,17,0.54,0.04,0.32,0.04,0.03,0.02
5531,23,M,Noir,FL,0,Autre,A pied,0,Arme a feu,2,2020,18,0.53,0.15,0.26,0.0,0.03,0.02
5542,38,M,Hispanique,CA,0,Attaque,Pas de fuite,0,Arme a feu,2,2020,19,0.37,0.05,0.39,0.0,0.15,0.03
5556,17,M,Noir,OH,0,Attaque,Pas de fuite,0,Arme a feu,2,2020,20,0.79,0.12,0.04,0.0,0.02,0.03
5557,75,M,Blanc,GA,0,Autre,Pas de fuite,0,Arme a feu,2,2020,20,0.52,0.31,0.1,0.0,0.04,0.02
5555,40,M,Hispanique,CO,0,Autre,Pas de fuite,0,Objets tranchants,2,2020,21,0.68,0.04,0.22,0.0,0.03,0.03
5553,36,M,Hispanique,NM,0,Attaque,Autre,0,Arme a feu,2,2020,22,0.37,0.02,0.49,0.09,0.02,0.02
5552,27,M,Blanc,WI,0,Autre,A pied,0,Arme a feu,2,2020,24,0.81,0.06,0.07,0.01,0.03,0.02
5574,28,M,Blanc,NE,1,Autre,Pas de fuite,0,Arme a feu,2,2020,24,0.79,0.04,0.11,0.01,0.02,0.03
5576,20,M,Blanc,TX,1,Autre,Pas de fuite,0,Non Armé,2,2020,24,0.41,0.12,0.4,0.0,0.05,0.02
5573,38,M,Noir,AL,0,Attaque,A pied,0,Arme a feu,2,2020,25,0.66,0.26,0.04,0.0,0.01,0.02
5592,16,M,Blanc,TX,0,Attaque,Pas de fuite,0,Arme a feu,2,2020,25,0.41,0.12,0.4,0.0,0.05,0.02
5593,30,M,Noir,FL,0,Attaque,En voiture,0,Autre,2,2020,26,0.53,0.15,0.26,0.0,0.03,0.02
5595,30,M,Hispanique,CO,0,Autre,Pas de fuite,0,Arme a feu,2,2020,26,0.68,0.04,0.22,0.0,0.03,0.03
5596,30,M,Blanc,OK,0,Attaque,En voiture,0,Arme a feu,2,2020,26,0.65,0.07,0.11,0.08,0.02,0.07
5578,36,M,Blanc,MN,1,Attaque,Pas de fuite,0,Arme a feu,2,2020,27,0.8,0.06,0.05,0.01,0.05,0.03
5579,33,M,Blanc,AZ,0,Autre,Autre,0,Objets tranchants,2,2020,27,0.54,0.04,0.32,0.04,0.03,0.02
5594,39,M,Hispanique,FL,1,Attaque,Autre,0,Arme a feu,2,2020,27,0.53,0.15,0.26,0.0,0.03,0.02
5586,22,M,Hispanique,WA,0,Attaque,Autre,0,Arme a feu,2,2020,28,0.68,0.04,0.13,0.01,0.09,0.060000000000000005
5580,49,M,Noir,WI,0,Autre,Autre,0,Arme a feu,2,2020,29,0.81,0.06,0.07,0.01,0.03,0.02
5585,45,M,Hispanique,TX,0,Attaque,Pas de fuite,0,Arme a feu,2,2020,29,0.41,0.12,0.4,0.0,0.05,0.02
5587,45,M,Blanc,NV,0,Autre,Pas de fuite,0,Objets tranchants,2,2020,29,0.49,0.09,0.29,0.01,0.08,0.05
5577,30,M,Blanc,CO,0,Attaque,En voiture,0,Arme a feu,3,2020,1,0.68,0.04,0.22,0.0,0.03,0.03
5581,30,M,Hispanique,CA,0,Autre,Pas de fuite,0,Arme a feu,3,2020,1,0.37,0.05,0.39,0.0,0.15,0.03
5584,31,M,Blanc,NC,0,Attaque,Autre,0,Arme a feu,3,2020,1,0.63,0.21,0.1,0.01,0.03,0.03
5601,73,M,Blanc,TX,0,Attaque,En voiture,0,Arme a feu,3,2020,2,0.41,0.12,0.4,0.0,0.05,0.02
5607,39,M,Blanc,WA,0,Attaque,Autre,0,Arme a feu,3,2020,3,0.68,0.04,0.13,0.01,0.09,0.060000000000000005
5605,37,M,Blanc,AR,0,Attaque,Pas de fuite,0,Non Armé,3,2020,4,0.72,0.15,0.08,0.01,0.02,0.03
5606,37,M,Blanc,AL,0,Autre,En voiture,0,Arme a feu,3,2020,5,0.66,0.26,0.04,0.0,0.01,0.02
5613,31,M,Autre,VA,0,Attaque,Pas de fuite,0,Objets tranchants,3,2020,5,0.62,0.19,0.1,0.0,0.07,0.04
5656,25,M,Noir,PA,0,Attaque,Pas de fuite,0,Arme a feu,3,2020,5,0.76,0.1,0.08,0.0,0.04,0.02
5619,24,M,Noir,OH,0,Autre,Pas de fuite,0,Arme a feu,3,2020,6,0.79,0.12,0.04,0.0,0.02,0.03
5620,27,M,Noir,FL,0,Attaque,A pied,0,Non Armé,3,2020,6,0.53,0.15,0.26,0.0,0.03,0.02
5621,37,M,Blanc,OK,0,Attaque,Pas de fuite,0,Objets tranchants,3,2020,6,0.65,0.07,0.11,0.08,0.02,0.07
5657,32,M,Blanc,CA,0,Attaque,Pas de fuite,0,Non Armé,3,2020,6,0.37,0.05,0.39,0.0,0.15,0.03
5618,43,M,Blanc,OH,0,Attaque,En voiture,0,Autre,3,2020,7,0.79,0.12,0.04,0.0,0.02,0.03
5609,84,M,Blanc,AZ,0,Attaque,Pas de fuite,0,Arme a feu,3,2020,8,0.54,0.04,0.32,0.04,0.03,0.02
5614,29,F,Hispanique,CA,0,Autre,Pas de fuite,0,Objets tranchants,3,2020,8,0.37,0.05,0.39,0.0,0.15,0.03
5615,31,M,Blanc,TX,0,Autre,A pied,0,Non Armé,3,2020,8,0.41,0.12,0.4,0.0,0.05,0.02
5617,57,M,Blanc,MN,0,Autre,Pas de fuite,0,Arme a feu,3,2020,8,0.8,0.06,0.05,0.01,0.05,0.03
5623,37,M,Blanc,AK,0,Attaque,Pas de fuite,0,Non Armé,3,2020,8,0.6,0.03,0.07,0.16,0.06,0.08
5622,29,F,Blanc,CA,0,Attaque,Pas de fuite,0,Arme a feu,3,2020,9,0.37,0.05,0.39,0.0,0.15,0.03
5633,47,M,Hispanique,TX,0,Autre,Autre,0,Autre,3,2020,9,0.41,0.12,0.4,0.0,0.05,0.02
5659,44,M,Hispanique,CA,1,Indetermine,Autre,0,Non Armé,3,2020,10,0.37,0.05,0.39,0.0,0.15,0.03
5660,38,M,Blanc,FL,0,Attaque,En voiture,0,Arme a feu,3,2020,11,0.53,0.15,0.26,0.0,0.03,0.02
5661,32,F,Blanc,AK,0,Attaque,Autre,0,Arme a feu,3,2020,11,0.6,0.03,0.07,0.16,0.06,0.08
5626,26,F,Noir,KY,0,Indetermine,Pas de fuite,0,Non Armé,3,2020,12,0.85,0.08,0.04,0.0,0.01,0.02
5662,21,M,Blanc,MD,0,Attaque,Pas de fuite,1,Arme a feu,3,2020,12,0.5,0.29,0.1,0.0,0.06,0.03
5663,47,M,Noir,MO,0,Indetermine,A pied,0,Non Armé,3,2020,12,0.8,0.11,0.04,0.0,0.02,0.03
5628,30,M,Hispanique,OK,0,Attaque,A pied,0,Autre,3,2020,13,0.65,0.07,0.11,0.08,0.02,0.07
5635,62,M,Blanc,PA,0,Attaque,Autre,0,Arme a feu,3,2020,13,0.76,0.1,0.08,0.0,0.04,0.02
5654,41,M,Hispanique,AZ,0,Attaque,Pas de fuite,0,Autre,3,2020,13,0.54,0.04,0.32,0.04,0.03,0.02
5664,50,M,Asiatique,TX,0,Attaque,Pas de fuite,0,Arme a feu,3,2020,13,0.41,0.12,0.4,0.0,0.05,0.02
5665,37,M,Blanc,TN,0,Autre,Pas de fuite,0,Objets tranchants,3,2020,13,0.74,0.17,0.05,0.0,0.02,0.02
5629,31,M,Hispanique,NM,0,Attaque,En voiture,0,Arme a feu,3,2020,14,0.37,0.02,0.49,0.09,0.02,0.02
5630,30,M,Blanc,KY,0,Attaque,A pied,1,Arme a feu,3,2020,14,0.85,0.08,0.04,0.0,0.01,0.02
5631,32,M,Blanc,OR,0,Attaque,Pas de fuite,0,Autre,3,2020,14,0.75,0.02,0.13,0.01,0.05,0.04
